"url","Search Course 2","Search Course 2_alt","Search Course 2_link","Search Course 3","Search Course 3_link","Badge Content Text","Badge Content Link","Badge Content Link_link","Search Course 4","Search Course 4_link","Search Course 5","Search Course 6","Search Course 7","Search Course 8","Search Course 9","Search Course 10","React Text","Search Course 11","Search Course 12","Search Course 13","Search Course 13_link","Search Course 14","Search Course 14_link"
"https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=9","https://udemy-images.udemy.com/course/304x171/1407970_28da_3.jpg","course image","https://www.udemy.com/statistical-analysis-in-excel/","Statistical analysis in Excel","https://www.udemy.com/statistical-analysis-in-excel/","","","","Skillfin Learning• Building skills for business and finance careers","https://www.udemy.com/statistical-analysis-in-excel/#instructor","Learn how to do data analysis, aggregation and forecasting using statistical techniques in Excel","16 lectures","1.5 hours","All Levels","English [Auto-generated]","Updated Invalid date","Updated Invalid date","Updated Invalid date","$20","5.0","https://www.udemy.com/statistical-analysis-in-excel/#reviews","(1 rating)","https://www.udemy.com/statistical-analysis-in-excel/#reviews"
"https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=9","https://udemy-images.udemy.com/course/304x171/739992_c4ae.jpg","course image","https://www.udemy.com/sql-and-databases/","From 0 To 1:SQL And Databases - Heavy Lifting","https://www.udemy.com/sql-and-databases/","","","","Loony Corn• An ex-Google, Stanford and Flipkart team","https://www.udemy.com/sql-and-databases/#instructor","Your bodyguard for when data gets too big​, this course is strong but friendly, funny yet deep, animated yet thoughtful.","68 lectures","14.5 hours","All Levels","English [Auto-generated]","Updated Invalid date","Updated Invalid date","Updated Invalid date","$50","4.1","https://www.udemy.com/sql-and-databases/#reviews","(116 ratings)","https://www.udemy.com/sql-and-databases/#reviews"
"https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=9","https://udemy-images.udemy.com/course/304x171/462620_49fa_4.jpg","course image","https://www.udemy.com/become-qlikview-designer-from-scratch/","Become QlikView Designer from Scratch","https://www.udemy.com/become-qlikview-designer-from-scratch/","","","","Shilpan Patel• Certified QlikView Developer and Designer","https://www.udemy.com/become-qlikview-designer-from-scratch/#instructor","Learn step-by-step to create a QlikView application with visualization best practices","42 lectures","6 hours","Beginner Level","English [Auto-generated]","Updated Invalid date","Updated Invalid date","Updated Invalid date","$100","4.2","https://www.udemy.com/become-qlikview-designer-from-scratch/#reviews","(396 ratings)","https://www.udemy.com/become-qlikview-designer-from-scratch/#reviews"
"https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=9","https://udemy-images.udemy.com/course/304x171/953614_3ed1_2.jpg","course image","https://www.udemy.com/web-analytics-conversion-strategy/","Scale Your Business With Web Analytics & Conversion Strategy","https://www.udemy.com/web-analytics-conversion-strategy/","in Web Analytics | Data & Analytics","Web Analytics","https://www.udemy.com/topic/web-analytics/","Christine Maisel• Helping Web Design & SEO Startups","https://www.udemy.com/web-analytics-conversion-strategy/#instructor","The powerful combination of web analytics, usability & conversion rate optimization can increase sales for any website","87 lectures","5 hours","All Levels","English [Auto-generated]","Updated Invalid date","Updated Invalid date","Updated Invalid date","$200","4.5","https://www.udemy.com/web-analytics-conversion-strategy/#reviews","(80 ratings)","https://www.udemy.com/web-analytics-conversion-strategy/#reviews"
"https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=9","https://udemy-images.udemy.com/course/304x171/845190_7738_2.jpg","course image","https://www.udemy.com/mastering-hadoop-the-how-to-guide-of-a-practical-approach/","Mastering Hadoop: The How to Guide of a Practical Approach","https://www.udemy.com/mastering-hadoop-the-how-to-guide-of-a-practical-approach/","","","","Shyam Agarwal• Big Data and Analytics -- One Stop Solution Provider","https://www.udemy.com/mastering-hadoop-the-how-to-guide-of-a-practical-approach/#instructor","Learn how to master Big Data and Hadoop in a simple manner and with a practical approach that will help you in your work","23 lectures","7 hours","All Levels","English [Auto-generated]","Updated Invalid date","Updated Invalid date","Updated Invalid date","$145","3.7","https://www.udemy.com/mastering-hadoop-the-how-to-guide-of-a-practical-approach/#reviews","(45 ratings)","https://www.udemy.com/mastering-hadoop-the-how-to-guide-of-a-practical-approach/#reviews"
"https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=9","https://udemy-images.udemy.com/course/304x171/1320528_d85b_5.jpg","course image","https://www.udemy.com/statistics-using-r/","Statistics for Data Analysis Using R","https://www.udemy.com/statistics-using-r/","","","","Sandeep Kumar ­• Bestselling Instructor • Six Sigma • Statistics • Quality","https://www.udemy.com/statistics-using-r/#instructor","Learn Programming in R & R Studio • Descriptive, Inferential Statistics • Plots for Data Visualization • Data Science","110 lectures","12.5 hours","All Levels","","Updated Invalid date","Updated Invalid date","Updated Invalid date","$145","4.7","https://www.udemy.com/statistics-using-r/#reviews","(37 ratings)","https://www.udemy.com/statistics-using-r/#reviews"
"https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=9","https://udemy-images.udemy.com/course/304x171/1390062_be5b_2.jpg","course image","https://www.udemy.com/text-mining-and-sentiment-analysis-with-tableau-and-r/","Text Mining and Sentiment Analysis with Tableau and R","https://www.udemy.com/text-mining-and-sentiment-analysis-with-tableau-and-r/","in Text Mining | Data & Analytics","Text Mining","https://www.udemy.com/topic/text-mining/","R-Tutorials Training• Data Science Education","https://www.udemy.com/text-mining-and-sentiment-analysis-with-tableau-and-r/#instructor","Data Science with R and Tableau: Extract valuable info out of Twitter to rock in marketing, finance, or any research.","35 lectures","4 hours","All Levels","English [Auto-generated]","Updated Invalid date","Updated Invalid date","Updated Invalid date","$95","4.5","https://www.udemy.com/text-mining-and-sentiment-analysis-with-tableau-and-r/#reviews","(6 ratings)","https://www.udemy.com/text-mining-and-sentiment-analysis-with-tableau-and-r/#reviews"
"https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=9","https://udemy-images.udemy.com/course/304x171/1052174_a794_3.jpg","course image","https://www.udemy.com/sas-macro-programming-by-example/","SAS Macro Programming By Example","https://www.udemy.com/sas-macro-programming-by-example/","","","","Gopal Prasad Malakar• Credit Card Analytics Professional- Trains Machine Learning","https://www.udemy.com/sas-macro-programming-by-example/#instructor","Learn the syntax of SAS macro and see workout examples. understand use case, debugging, error handling, looping etc.","17 lectures","1.5 hours","All Levels","English [Auto-generated]","Updated Invalid date","Updated Invalid date","Updated Invalid date","$20","3.9","https://www.udemy.com/sas-macro-programming-by-example/#reviews","(128 ratings)","https://www.udemy.com/sas-macro-programming-by-example/#reviews"
"https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=9","https://udemy-images.udemy.com/course/304x171/1240980_812d_5.jpg","course image","https://www.udemy.com/tableau-complete-course/","Tableau in Practice - A Step by Step Complete Course","https://www.udemy.com/tableau-complete-course/","","","","TELCOMA! 34,000+ Students!• Fanatical Services to the IT Industry Since 2007","https://www.udemy.com/tableau-complete-course/#instructor","Master Tableau 10 fast and easy. Get Tableau certification! Data science and Data analytics fetches you highest pay","55 lectures","5 hours","All Levels","English [Auto-generated]","Updated Invalid date","Updated Invalid date","Updated Invalid date","$200","3.0","https://www.udemy.com/tableau-complete-course/#reviews","(34 ratings)","https://www.udemy.com/tableau-complete-course/#reviews"
"https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=9","https://udemy-images.udemy.com/course/304x171/987786_6c2e_2.jpg","course image","https://www.udemy.com/power-bi-desktop-masterclass-data-analysis-for-everyone/","Power BI Desktop Masterclass - Data Analysis for Everyone","https://www.udemy.com/power-bi-desktop-masterclass-data-analysis-for-everyone/","","","","Paula Guilfoyle• CPA Accountant, Online Educator & Life Long Learner","https://www.udemy.com/power-bi-desktop-masterclass-data-analysis-for-everyone/#instructor","Master Power BI Desktop- Get, Transform, Model and visualize data like never before - Self Service Business Intelligence","44 lectures","3 hours","All Levels","English [Auto-generated]","Updated Invalid date","Updated Invalid date","Updated Invalid date","$150","4.1","https://www.udemy.com/power-bi-desktop-masterclass-data-analysis-for-everyone/#reviews","(107 ratings)","https://www.udemy.com/power-bi-desktop-masterclass-data-analysis-for-everyone/#reviews"
"https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=9","https://udemy-images.udemy.com/course/304x171/747470_8186_3.jpg","course image","https://www.udemy.com/tableau-data-analytics-must-see-introduction-to-analytics/","Tableau Data Analytics - Must See Introduction to Analytics","https://www.udemy.com/tableau-data-analytics-must-see-introduction-to-analytics/","","","","Dhruv Bais• Master Programmer and Machine Learning Robot","https://www.udemy.com/tableau-data-analytics-must-see-introduction-to-analytics/#instructor","Get Your Feet Wet in Tableau Data Analytics: What can you do with Data Analytics and How Can You Do That with Tableau","6 lectures","1 hour","Beginner Level","English [Auto-generated]","Updated Invalid date","Updated Invalid date","Updated Invalid date","$20","4.1","https://www.udemy.com/tableau-data-analytics-must-see-introduction-to-analytics/#reviews","(567 ratings)","https://www.udemy.com/tableau-data-analytics-must-see-introduction-to-analytics/#reviews"
"https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=10","https://udemy-images.udemy.com/course/304x171/794306_884f.jpg","course image","https://www.udemy.com/sql-for-marketers-data-analytics-data-science-big-data/","Data Analytics: SQL for newbs, beginners and marketers","https://www.udemy.com/sql-for-marketers-data-analytics-data-science-big-data/","","","","Lazy Programmer Inc.• Data scientist and big data engineer","https://www.udemy.com/sql-for-marketers-data-analytics-data-science-big-data/#instructor","Dominate data analytics, data science, and big data","25 lectures","1 hour","All Levels","English [Auto-generated]","Updated Invalid date","Updated Invalid date","Updated Invalid date","$60","4.3","https://www.udemy.com/sql-for-marketers-data-analytics-data-science-big-data/#reviews","(230 ratings)","https://www.udemy.com/sql-for-marketers-data-analytics-data-science-big-data/#reviews"
"https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=10","https://udemy-images.udemy.com/course/304x171/468172_d1c0_5.jpg","course image","https://www.udemy.com/powerful-reports-and-dashboards-with-microsoft-powerbi/","Powerful Reports and Dashboards with Microsoft Power BI","https://www.udemy.com/powerful-reports-and-dashboards-with-microsoft-powerbi/","","","","Ian Littlejohn• Excel Power Tools, Power BI and Google Data Studio Trainer","https://www.udemy.com/powerful-reports-and-dashboards-with-microsoft-powerbi/#instructor","Learn to use the free Microsoft Power BI to create reports, analyze data and develop interactive dashboards in minutes","69 lectures","5.5 hours","Intermediate Level","","Updated Invalid date","Updated Invalid date","Updated Invalid date","$100","4.4","https://www.udemy.com/powerful-reports-and-dashboards-with-microsoft-powerbi/#reviews","(511 ratings)","https://www.udemy.com/powerful-reports-and-dashboards-with-microsoft-powerbi/#reviews"
"https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=10","https://udemy-images.udemy.com/course/304x171/658516_9fd5_3.jpg","course image","https://www.udemy.com/tableau-interview/","Tableau Interview Q&A: Tableau For Data Science Careers","https://www.udemy.com/tableau-interview/","","","","Kirill Eremenko• Data Scientist & Forex Systems Expert","https://www.udemy.com/tableau-interview/#instructor","Tableau Interview Questions To Maximize Your Chances Of Getting A Data Analytics Or Tableau Developer Or Analyst Job","31 lectures","2.5 hours","All Levels","English [Auto-generated]","Updated Invalid date","Updated Invalid date","Updated Invalid date","$140","4.4","https://www.udemy.com/tableau-interview/#reviews","(195 ratings)","https://www.udemy.com/tableau-interview/#reviews"
